"","obs_id","julian","jul_id","year","ndvi","lat","lon"
"108",1576,251,15,2008,0.255212515592575,41.4342,-96.0278
"109",1848,252,16,2008,0.256677567958832,42.167,-92.3576
"110",1632,252,16,2008,0.255701422691345,41.5397,-94.2988
"111",1446,252,16,2008,0.255374401807785,41.0799,-94.3904
"112",1634,252,16,2008,0.255672365427017,41.5558,-94.4197
"113",1771,253,17,2008,0.253299623727798,41.9333,-88.2965
"114",1817,253,17,2008,0.255961239337921,42.0602,-96.4698
"115",1708,254,18,2008,0.256047576665878,41.7234,-93.5422
"116",2150,254,18,2008,0.257939875125885,43.4214,-95.3281
"117",1582,256,19,2008,0.255519092082977,41.4609,-94.8133
"118",1193,257,20,2008,0.256151258945465,39.7294,-82.9322
"119",1574,257,20,2008,0.255669683218002,41.4204,-92.9241
"120",1853,257,20,2008,0.256090372800827,42.167,-95.3026
"121",2265,258,21,2008,0.273821771144867,43.8833,-78.9333
"122",1937,258,21,2008,0.263213217258453,42.6643,-81.1701
"123",1177,258,21,2008,0.247019052505493,39.6174,-85.4148
"124",1006,258,21,2008,0.249729484319687,38.4151,-95.2586
"125",1142,259,22,2008,0.251848310232162,39.302,-94.2233
"126",1012,259,22,2008,0.249820500612259,38.4779,-95.2824
"127",2581,260,23,2008,0.281428188085556,45.0333,-75.4
"128",1775,260,23,2008,0.256721824407578,41.9666,-82.5166
"129",1813,260,23,2008,0.256893366575241,42.05,-82.6
"130",1416,261,24,2008,0.253424167633057,40.9873,-91.8945
"131",823,261,24,2008,0.246804341673851,35.9139,-98.0227
"132",1938,263,25,2008,0.263078570365906,42.6667,-81.2167
"133",974,263,25,2008,0.249527543783188,38.144,-96.4979
"134",1033,265,26,2008,0.249082386493683,38.6042,-90.5526
"135",1194,266,27,2008,0.251443862915039,39.7413,-90.2138
"136",740,266,27,2008,0.245476573705673,34.4543,-98.9904
"137",1369,267,28,2008,0.254428297281265,40.8169,-96.7105
"138",713,273,29,2008,0.246561408042908,33.9596,-97.1088
"139",759,273,29,2008,0.247059464454651,35.2469,-97.4623
"140",586,273,29,2008,0.244870230555534,32.7538,-98.8714
"141",582,275,30,2008,0.244047895073891,32.714,-100.2264
"142",476,275,30,2008,0.243824079632759,31.8744,-100.344
"143",571,276,31,2008,0.24577322602272,32.6454,-97.1558
"144",632,276,31,2008,0.245102688670158,33.0655,-98.6339
"145",720,277,32,2008,0.245062604546547,34.117,-99.3409
"146",387,277,32,2008,0.243750438094139,30.8838,-99.5447
"147",664,278,33,2008,0.246227815747261,33.3553,-97.2006
"148",830,278,33,2008,0.246818959712982,35.94,-98
"149",661,278,33,2008,0.245529428124428,33.306,-98.1556
"150",590,279,34,2008,0.245769336819649,32.7583,-97.3279
"151",243,280,35,2008,0.242798238992691,29.5674,-99.5683
"152",339,280,35,2008,0.243461027741432,30.4082,-99.5791
"153",186,280,35,2008,0.242115437984467,28.9931,-99.9413
"154",305,281,36,2008,0.243400275707245,30.0339,-99.0916
"155",354,282,37,2008,0.244158685207367,30.5565,-98.2346
"156",271,282,37,2008,0.243423253297806,29.8206,-98.7514
"157",332,282,37,2008,0.243718713521957,30.3154,-98.9137
"158",196,282,37,2008,0.242026776075363,29.1736,-100.4104
"159",274,283,38,2008,0.243727058172226,29.8478,-98.1753
"160",352,283,38,2008,0.244114577770233,30.5428,-98.3552
"161",265,283,38,2008,0.243185207247734,29.7271,-99.0671
"162",344,283,38,2008,0.243400678038597,30.4667,-99.7667
"163",307,284,39,2008,0.24387638270855,30.0586,-98.1463
"164",369,284,39,2008,0.243809416890144,30.7033,-99.243
"165",270,284,39,2008,0.242860332131386,29.8167,-99.8333
"166",251,284,39,2008,0.241961359977722,29.6831,-101.3181
"167",323,285,40,2008,0.24409444630146,30.2304,-97.7144
"168",311,285,40,2008,0.243989035487175,30.1312,-97.8948
"169",335,285,40,2008,0.243960455060005,30.3227,-98.3154
"170",363,285,40,2008,0.244151175022125,30.6581,-98.4403
"171",422,285,40,2008,0.244295507669449,31.2908,-99.0181
"172",279,285,40,2008,0.242357686161995,29.8842,-100.9931
"173",293,286,41,2008,0.243638694286346,29.9397,-98.5076
"174",326,288,42,2008,0.243805289268494,30.25,-98.58
"175",98,291,43,2008,0.23931559920311,26.05,-100.58
"176",45,291,43,2008,0.23873396217823,25.42,-101
"177",158,293,44,2008,0.241564080119133,28.583,-100.2559
"178",2720,228,1,2009,0.319549113512039,46.121,-96.4408
"179",2677,231,2,2009,0.319606095552444,45.6199,-94.2091
"180",2679,232,3,2009,0.318388283252716,45.6666,-86.9666
"181",2434,232,3,2009,0.323057174682617,44.4746,-92.8194
"182",2493,232,3,2009,0.32270273566246,44.7212,-94.8225
"183",2005,233,4,2009,0.326797634363174,42.9954,-94.089
"184",2691,233,4,2009,0.319503903388977,45.7014,-95.0229
"185",2292,235,5,2009,0.325294971466064,43.935,-93.9481
"186",1682,236,6,2009,0.326034516096115,41.6716,-87.5025
"187",2639,236,6,2009,0.320556610822678,45.253,-92.6974
"188",2321,236,6,2009,0.324608504772186,44.0227,-92.8617
"189",2229,237,7,2009,0.332979559898376,43.75,-81.7167
"190",2129,237,7,2009,0.333307355642319,43.3025,-81.7564
"191",2409,238,8,2009,0.344328433275223,44.35,-78.7333
"192",2154,238,8,2009,0.333547621965408,43.4333,-81.6167
"193",1943,238,8,2009,0.329769641160965,42.6785,-82.9051
"194",1736,238,8,2009,0.325448632240295,41.8864,-87.6232
"195",2086,238,8,2009,0.326255559921265,43.1765,-95.4934
"196",1854,238,8,2009,0.327706933021545,42.1776,-97.3095
"197",1676,239,9,2009,0.327214449644089,41.6525,-83.4486
"198",2176,239,9,2009,0.325564473867416,43.5464,-96.7267
"199",1807,239,9,2009,0.327723801136017,42.023,-97.4629
"200",2149,240,10,2009,0.326382130384445,43.4109,-97.3059
"201",1733,241,11,2009,0.326543211936951,41.8173,-83.89
"202",1766,241,11,2009,0.328617185354233,41.9078,-95.2665
"203",1673,243,12,2009,0.329272240400314,41.6336,-93.4684
"204",1671,243,12,2009,0.329284191131592,41.6044,-93.631
"205",1234,244,13,2009,0.32762885093689,39.9846,-84.5332
"206",1411,245,14,2009,0.327730000019073,40.9386,-83.8223
"207",1638,245,14,2009,0.329450100660324,41.5862,-93.023
"208",1143,246,15,2009,0.325889229774475,39.3206,-85.4772
"209",1918,246,15,2009,0.327112197875977,42.5153,-94.2069
"210",2328,246,15,2009,0.324566274881363,44.0658,-96.9487
"211",2151,248,16,2009,0.325716346502304,43.4214,-95.3281
"212",1319,248,16,2009,0.32636746764183,40.5551,-98.3687
"213",1372,249,17,2009,0.329850435256958,40.8244,-93.5221
"214",1985,249,17,2009,0.326795905828476,42.8425,-94.7377
"215",2132,250,18,2009,0.326385080814362,43.3425,-93.9113
"216",1498,252,19,2009,0.32792517542839,41.2429,-97.5734
"217",1383,254,20,2009,0.327544212341309,40.8871,-97.1201
"218",1436,254,20,2009,0.326032936573029,41.0033,-98.836
"219",1373,255,21,2009,0.325643718242645,40.8393,-98.9767
"220",1317,255,21,2009,0.323661029338837,40.5437,-100.1035
"221",2640,256,22,2009,0.320585399866104,45.2655,-97.7487
"222",1133,256,22,2009,0.321993112564087,39.2365,-99.2779
"223",1016,256,22,2009,0.317488580942154,38.4822,-100.8108
"224",1208,258,23,2009,0.321757555007935,39.837,-100.5264
"225",1147,259,24,2009,0.320904552936554,39.35,-100.44
"226",1148,259,24,2009,0.31936764717102,39.3741,-101.3344
"227",855,259,24,2009,0.309840172529221,36.26,-102.5331
"228",921,260,25,2009,0.320858716964722,37.3378,-95.9368
"229",1138,260,25,2009,0.320537656545639,39.2634,-100.4418
"230",883,260,25,2009,0.312460482120514,36.831,-101.1555
"231",1146,261,26,2009,0.319660604000092,39.342,-101.0635
"232",1007,262,27,2009,0.323979496955872,38.4151,-95.2586
"233",634,262,27,2009,0.304955959320068,33.077,-99.9557
"234",1114,262,27,2009,0.319552153348923,39.068,-100.4806
"235",906,262,27,2009,0.313735276460648,37.1249,-100.9627
"236",1017,262,27,2009,0.31685197353363,38.4855,-101.3648
"237",1015,262,27,2009,0.315859377384186,38.4805,-101.8057
"238",834,263,28,2009,0.314813882112503,35.9804,-97.9144
"239",824,264,29,2009,0.314543724060059,35.9139,-98.0227
"240",477,264,29,2009,0.299923479557037,31.8744,-100.344
"241",448,264,29,2009,0.298786133527756,31.5704,-100.5212
"242",730,264,29,2009,0.30642956495285,34.3914,-101.7122
"243",760,265,30,2009,0.313226521015167,35.2469,-97.4623
"244",741,266,31,2009,0.309556871652603,34.4543,-98.9904
"245",494,266,31,2009,0.29809844493866,31.9916,-102.0808
"246",469,266,31,2009,0.297121644020081,31.8499,-102.3451
"247",404,266,31,2009,0.291407018899918,30.961,-103.7114
"248",460,267,32,2009,0.297126293182373,31.632,-101.84
"249",365,267,32,2009,0.292094200849533,30.6835,-102.8025
"250",955,268,33,2009,0.322804778814316,37.8126,-95.1573
"251",583,268,33,2009,0.302932024002075,32.714,-100.2264
"252",409,268,33,2009,0.291746884584427,31.03,-103.6445
"253",1814,269,34,2009,0.329220086336136,42.05,-82.6
"254",416,269,34,2009,0.296031057834625,31.1915,-101.4604
"255",429,269,34,2009,0.296621441841125,31.366,-101.5224
"256",2112,270,35,2009,0.323642730712891,43.2476,-88.0008
"257",662,270,35,2009,0.307034254074097,33.306,-98.1556
"258",543,270,35,2009,0.302798122167587,32.4809,-99.6825
"259",711,271,36,2009,0.308625787496567,33.9512,-98.4599
"260",625,271,36,2009,0.303654134273529,33.0128,-100.8331
"261",524,271,36,2009,0.300193667411804,32.2846,-101.4469
"262",585,271,36,2009,0.300910860300064,32.7457,-101.9391
"263",426,271,36,2009,0.295809686183929,31.3355,-101.9586
"264",749,272,37,2009,0.311695098876953,34.7565,-97.1867
"265",504,272,37,2009,0.297731071710587,32.037,-102.3878
"266",436,272,37,2009,0.295199543237686,31.4284,-102.5151
"267",990,273,38,2009,0.324903279542923,38.2944,-85.8463
"268",328,273,38,2009,0.291685312986374,30.2971,-102.1002
"269",663,274,39,2009,0.306717276573181,33.327,-98.6642
"270",347,275,40,2009,0.294648826122284,30.4983,-100.5378
"271",522,276,41,2009,0.301687270402908,32.2354,-99.8801
"272",214,283,42,2009,0.290898710489273,29.32,-100.42
"273",748,286,43,2009,0.312054395675659,34.7475,-92.2791
"274",46,288,44,2009,0.283069789409637,25.42,-101
"275",109,290,45,2009,0.283116281032562,26.95,-102.08
"276",57,291,46,2009,0.283290445804596,25.4667,-100.85
"277",383,293,47,2009,0.299425095319748,30.8334,-95.1226
"278",28,297,48,2009,0.283309996128082,24.8333,-100.0667
"279",175,302,49,2009,0.293185621500015,28.8024,-95.8961
"280",313,302,49,2009,0.296363234519958,30.1626,-97.2716
"281",152,305,50,2009,0.292049437761307,28.5289,-96.6789
"282",2758,222,1,2010,0.282983839511871,47.1943,-95.8729
"283",2432,226,2,2010,0.306446313858032,44.4333,-81.4
"284",2371,226,2,2010,0.275064408779144,44.2619,-88.4154
"285",2641,227,3,2010,0.320045918226242,45.3,-76.7167
"286",1776,227,3,2010,0.276728302240372,41.9666,-82.5166
"287",2582,228,4,2010,0.317703753709793,45.0333,-75.4
"288",2297,230,5,2010,0.309904724359512,43.9958,-77.7166
"289",2263,232,6,2010,0.306484788656235,43.85,-79.0333
"290",2638,232,6,2010,0.311893194913864,45.25,-81.6667
"291",2714,232,6,2010,0.290050119161606,45.9763,-86.7728
"292",2410,233,7,2010,0.311717629432678,44.35,-78.7333
"293",2326,233,7,2010,0.295310378074646,44.0614,-82.95
"294",2751,233,7,2010,0.280560821294785,46.9256,-96.8497
"295",2745,233,7,2010,0.280191749334335,46.8674,-96.9285
"296",2230,234,8,2010,0.298444896936417,43.75,-81.7167
"297",2262,234,8,2010,0.291362971067429,43.8408,-83.3318
"298",1412,235,9,2010,0.262889355421066,40.9386,-83.8223
"299",2039,235,9,2010,0.268387079238892,43.0495,-88.0076
"300",2649,235,9,2010,0.276100248098373,45.3197,-92.6963
"301",2462,235,9,2010,0.270367681980133,44.5436,-94.3735
"302",2494,235,9,2010,0.270860612392426,44.7212,-94.8225
"303",2676,235,9,2010,0.274754554033279,45.6141,-95.057
"304",2757,235,9,2010,0.282450884580612,47.1077,-95.9999
"305",2498,236,10,2010,0.311056464910507,44.7333,-80.9333
"306",1942,236,10,2010,0.283280968666077,42.6779,-82.7781
"307",2547,236,10,2010,0.271645307540894,44.9073,-94.4288
"308",2692,236,10,2010,0.275125324726105,45.7014,-95.0229
"309",2759,236,10,2010,0.285423845052719,48.2387,-96.4958
"310",2550,236,10,2010,0.270790636539459,44.9155,-97.1701
"311",1899,237,11,2010,0.285193741321564,42.4579,-81.6964
"312",1845,237,11,2010,0.275913119316101,42.134,-83.2212
"313",2087,237,11,2010,0.26338204741478,43.1765,-95.4934
"314",1626,238,12,2010,0.268546044826508,41.5134,-83.5797
"315",2174,238,12,2010,0.266113102436066,43.533,-92.525
"316",2157,238,12,2010,0.265131771564484,43.4559,-93.2697
"317",2519,238,12,2010,0.271055847406387,44.8049,-95.0577
"318",2044,239,13,2010,0.275606721639633,43.077,-85.5692
"319",2469,239,13,2010,0.270451813936234,44.5866,-94.5615
"320",2660,239,13,2010,0.272155553102493,45.45,-98.73
"321",2373,240,14,2010,0.309450745582581,44.2667,-79.4333
"322",2231,240,14,2010,0.301290214061737,43.7667,-80.75
"323",2374,240,14,2010,0.304078936576843,44.2667,-81.5383
"324",1713,240,14,2010,0.270592987537384,41.7887,-83.7965
"325",2729,240,14,2010,0.275903344154358,46.5435,-99.3251
"326",2155,241,15,2010,0.300861150026321,43.4397,-79.673
"327",2459,241,15,2010,0.269991964101791,44.5394,-95.1169
"328",2723,241,15,2010,0.275523096323013,46.2592,-98.7403
"329",2669,243,16,2010,0.275506854057312,45.5608,-94.1625
"330",2731,243,16,2010,0.282487988471985,46.6537,-94.5385
"331",2327,244,17,2010,0.269408375024796,44.0656,-92.5101
"332",1945,244,17,2010,0.261981159448624,42.6865,-92.6136
"333",2322,244,17,2010,0.268802583217621,44.0227,-92.8617
"334",2133,245,18,2010,0.288565427064896,43.3432,-83.027
"335",2609,245,18,2010,0.273855239152908,45.1944,-93.8281
"336",1901,245,18,2010,0.261512368917465,42.4588,-94.973
"337",1573,246,19,2010,0.270187139511108,41.4041,-82.72
"338",1781,246,19,2010,0.275403171777725,41.9833,-82.9333
"339",2367,246,19,2010,0.287523031234741,44.2498,-84.9731
"340",2706,246,19,2010,0.287986993789673,45.8087,-87.1609
"341",2291,246,19,2010,0.273647755384445,43.9293,-87.7839
"342",1933,246,19,2010,0.265873312950134,42.6258,-87.83
"343",2173,246,19,2010,0.270179152488708,43.5003,-87.8599
"344",2347,246,19,2010,0.274507790803909,44.1906,-88.5238
"345",2521,246,19,2010,0.278049796819687,44.8192,-89.161
"346",1871,246,19,2010,0.260221809148788,42.2629,-91.0087
"347",1849,246,19,2010,0.26009327173233,42.167,-92.3576
"348",1967,246,19,2010,0.262419074773788,42.7866,-92.427
"349",1986,246,19,2010,0.262726962566376,42.8629,-92.4952
"350",1809,246,19,2010,0.260325521230698,42.0298,-93.984
"351",2666,247,20,2010,0.319655448198318,45.5167,-74.65
"352",2380,247,20,2010,0.312903195619583,44.3,-76.4667
"353",2346,247,20,2010,0.311310201883316,44.132,-76.7277
"354",2431,247,20,2010,0.314043045043945,44.4333,-76.8
"355",2274,247,20,2010,0.306748300790787,43.9,-79.1333
"356",2227,247,20,2010,0.271962732076645,43.7068,-87.7405
"357",1501,247,20,2010,0.25553023815155,41.2825,-91.2028
"358",1764,247,20,2010,0.259195864200592,41.906,-92.0824
"359",2713,247,20,2010,0.276744097471237,45.9476,-94.6255
"360",2134,248,21,2010,0.286442488431931,43.3766,-83.5893
"361",2364,248,21,2010,0.27483868598938,44.2059,-88.3184
"362",1898,248,21,2010,0.260973900556564,42.4229,-92.3453
"363",1872,248,21,2010,0.260800242424011,42.2961,-93.2891
"364",1674,248,21,2010,0.259217739105225,41.6336,-93.4684
"365",1585,248,21,2010,0.260172516107559,41.47,-96.2037
"366",2342,249,22,2010,0.275091886520386,44.1138,-87.735
"367",1904,249,22,2010,0.261444330215454,42.4829,-93.2801
"368",2203,249,22,2010,0.266367435455322,43.6923,-93.3785
"369",2454,250,23,2010,0.31432831287384,44.505,-77.4717
"370",2372,250,23,2010,0.310329467058182,44.2667,-79.0667
"371",2178,250,23,2010,0.302298367023468,43.5519,-79.5844
"372",2200,250,23,2010,0.301881045103073,43.6167,-80.1333
"373",2323,250,23,2010,0.29114955663681,44.0239,-83.7279
"374",2046,250,23,2010,0.268916666507721,43.0842,-87.8833
"375",1334,250,23,2010,0.253710716962814,40.6211,-88.8065
"376",1637,250,23,2010,0.257884651422501,41.5861,-88.8776
"377",1919,250,23,2010,0.26154437661171,42.5153,-94.2069
"378",2300,251,24,2010,0.30966904759407,44,-78.0167
"379",1935,251,24,2010,0.289624035358429,42.65,-80.8167
"380",2042,251,24,2010,0.2847600877285,43.053,-83.3343
"381",1381,251,24,2010,0.258648246526718,40.8748,-85.1449
"382",1920,251,24,2010,0.261413305997849,42.5421,-92.4709
"383",1575,251,24,2010,0.258491665124893,41.4204,-92.9241
"384",2083,251,24,2010,0.263933449983597,43.1761,-93.3668
"385",1765,251,24,2010,0.259815335273743,41.9078,-93.6059
"386",1870,251,24,2010,0.260974228382111,42.2528,-94.5711
"387",1984,251,24,2010,0.262453705072403,42.8215,-94.8552
"388",2130,251,24,2010,0.264017939567566,43.3406,-94.9736
"389",2324,252,25,2010,0.303817749023438,44.05,-80.75
"390",1897,252,25,2010,0.282218933105469,42.4058,-82.305
"391",1934,252,25,2010,0.278236538171768,42.6323,-83.9216
"392",2038,252,25,2010,0.268458098173141,43.0376,-87.9162
"393",1408,252,25,2010,0.254407167434692,40.9033,-90.4428
"394",1679,252,25,2010,0.256603956222534,41.6534,-90.551
"395",1812,252,25,2010,0.259556740522385,42.0342,-91.5977
"396",1579,252,25,2010,0.258964419364929,41.4406,-93.4801
"397",2206,254,26,2010,0.304226338863373,43.7,-79.4167
"398",1966,254,26,2010,0.289617240428925,42.7833,-81.2
"399",1675,254,26,2010,0.277474075555801,41.6519,-81.4587
"400",1125,254,26,2010,0.254191905260086,39.1039,-94.6006
"401",1989,255,27,2010,0.296511620283127,42.9,-79.2333
"402",1921,255,27,2010,0.284648269414902,42.5833,-82.1833
"403",1410,255,27,2010,0.254801392555237,40.9145,-91.3909
"404",1499,255,27,2010,0.259804546833038,41.2633,-95.933
"405",1307,256,28,2010,0.252983182668686,40.4297,-88.982
"406",2272,257,29,2010,0.30738952755928,43.9,-78.85
"407",1965,257,29,2010,0.292811930179596,42.7833,-80.2
"408",1089,258,30,2010,0.254000306129456,38.982,-94.671
"409",1021,259,31,2010,0.245485931634903,38.5653,-86.6111
"410",1370,259,31,2010,0.259149670600891,40.8169,-96.7105
"411",1448,259,31,2010,0.259634226560593,41.0898,-96.9658
"412",1069,260,32,2010,0.25390362739563,38.8823,-94.818
"413",1126,260,32,2010,0.254324465990067,39.1308,-94.9806
"414",1132,260,32,2010,0.256356745958328,39.2288,-96.5912
"415",1113,260,32,2010,0.256738305091858,39.0376,-97.1699
"416",1087,260,32,2010,0.256761699914932,38.9146,-97.3716
"417",1038,260,32,2010,0.25642928481102,38.6966,-97.4272
"418",1034,260,32,2010,0.256377041339874,38.6181,-97.5566
"419",991,260,32,2010,0.255961894989014,38.3708,-97.6642
"420",1053,261,33,2010,0.253803640604019,38.7931,-94.913
"421",1156,261,33,2010,0.255010455846786,39.4692,-94.9272
"422",988,261,33,2010,0.255649209022522,38.217,-97.8119
"423",1049,262,34,2010,0.246997892856598,38.7233,-88.8239
"424",1179,262,34,2010,0.250593096017838,39.6918,-89.083
"425",1231,262,34,2010,0.25190868973732,39.9094,-90.0572
"426",1137,262,34,2010,0.254433363676071,39.2601,-94.4169
"427",1149,263,35,2010,0.253745436668396,39.3791,-93.4768
"428",1384,263,35,2010,0.259443312883377,40.8871,-97.1201
"429",1164,264,36,2010,0.254747211933136,39.5339,-94.2821
"430",1207,264,36,2010,0.260362803936005,39.8183,-100.5282
"431",1178,265,37,2010,0.252355724573135,39.645,-91.7069
"432",1155,265,37,2010,0.259189248085022,39.4451,-99.3641
"433",1633,266,38,2010,0.258908540010452,41.5549,-93.2533
"434",1046,266,38,2010,0.253387421369553,38.7114,-94.41
"435",947,266,38,2010,0.254670441150665,37.7758,-97.9502
"436",1198,267,39,2010,0.254497766494751,39.7738,-93.5153
"437",940,267,39,2010,0.254916101694107,37.6665,-98.7102
"438",1009,268,40,2010,0.248354703187943,38.4295,-91.0504
"439",939,268,40,2010,0.252111554145813,37.6457,-95.452
"440",825,268,40,2010,0.250011444091797,35.9139,-98.0227
"441",1013,269,41,2010,0.253547996282578,38.4779,-95.2824
"442",835,269,41,2010,0.248234152793884,35.9976,-96.1259
"443",802,269,41,2010,0.249720260500908,35.6409,-99.6893
"444",817,270,42,2010,0.245119363069534,35.8253,-94.1007
"445",682,270,42,2010,0.242923378944397,33.638,-101.1623
"446",647,271,43,2010,0.242283284664154,33.19,-99.2764
